Forward
135,14269,20,0,0,81.6,"","OK"
136,14270,20,0,0,81.6,"","OK"
137,14271,20,0,0,81.6,"","OK"
138,14272,20,0,0,81.6,"","OK"
139,14273,20,0,0,81.6,"","OK"
140,14274,20,0,0,81.6,"","OK"
141,14275,20,0,0,81.6,"","OK"
142,14276,21,0,0,80,"","OK"
143,14277,19,0,0,81.6,"","OK"
144,14278,20,0,0,81.6,"","OK"
145,14279,20,0,0,81.6,"","OK"
146,14280,20,0,0,81.6,"","OK"
147,14281,20,0,0,81.6,"","OK"
148,14282,20,0,0,81.6,"","OK"
149,14283,20,0,0,81.6,"","OK"
150,14284,20,0,0,81.6,"","OK"
151,14285,20,0,0,81.6,"","OK"
152,14286,20,0,0,81.6,"","OK"
153,14287,20,0,0,81.6,"","OK"
154,14288,20,0,0,81.6,"","OK"
155,14289,20,0,0,81.6,"","OK"
156,14290,20,0,0,81.6,"","OK"
157,14291,19,0,0,81.6,"","OK"
158,14292,21,0,0,81.6,"","OK"
159,14293,21,0,0,80,"","OK"
160,14294,19,0,0,81.6,"","OK"
161,14295,20,0,0,81.6,"","OK"
162,14296,20,0,0,81.6,"","OK"
163,14297,20,0,0,81.6,"","OK"
164,14298,20,0,0,81.6,"","OK"
165,14299,20,0,0,81.6,"","OK"
166,14300,20,0,0,81.6,"","OK"
167,14301,20,0,0,81.6,"","OK"
168,14302,20,0,0,81.6,"","OK"
169,14303,21,0,0,80,"","OK"
170,14304,19,0,0,81.6,"","OK"
171,14305,21,0,0,80,"","OK"
172,14306,19,0,0,81.6,"","OK"
173,14307,20,0,0,81.6,"","OK"
174,14308,20,0,0,81.6,"","OK"
175,14309,20,0,0,81.6,"","OK"
176,14310,20,0,0,81.6,"","OK"
177,14311,20,0,0,81.6,"","OK"
178,14312,20,0,0,81.6,"","OK"
179,14313,20,0,0,81.6,"","OK"
180,14314,21,0,0,80,"","OK"
181,14315,19,0,0,81.6,"","OK"
182,14316,20,0,0,81.6,"","OK"
183,14317,20,0,0,81.6,"","OK"
184,14318,20,0,0,81.6,"","OK"
185,14319,20,0,0,81.6,"","OK"
186,14320,20,0,0,81.6,"","OK"
187,14321,20,0,0,81.6,"","OK"
188,14322,21,0,0,80,"","OK"
189,14323,19,0,0,81.6,"","OK"
190,14324,20,0,0,81.6,"","OK"
191,14325,20,0,0,81.6,"","OK"
192,14326,20,0,0,81.6,"","OK"
193,14327,20,0,0,81.6,"","OK"
194,14328,20,0,0,81.6,"","OK"
195,14329,20,0,0,81.6,"","OK"
196,14330,20,0,0,81.6,"","OK"
197,14331,20,0,0,81.6,"","OK"
198,14332,20,0,0,81.6,"","OK"
199,14333,20,0,0,81.6,"","OK"
200,14334,20,0,0,81.6,"","OK"
201,14335,20,0,0,81.6,"","OK"
202,14336,20,0,0,81.6,"","OK"
203,14337,20,0,0,81.6,"","OK"
204,14338,20,0,0,81.6,"","OK"
205,14339,20,0,0,81.6,"","OK"
206,14340,20,0,0,81.6,"","OK"
207,14341,21,0,0,80,"","OK"
208,14342,19,0,0,81.6,"","OK"
209,14343,20,0,0,81.6,"","OK"
210,14344,20,0,0,81.6,"","OK"
211,14345,20,0,0,81.6,"","OK"
212,14346,20,0,0,81.6,"","OK"
213,14347,20,0,0,81.6,"","OK"
214,14348,20,0,0,81.6,"","OK"
215,14349,20,0,0,81.6,"","OK"
216,14350,20,0,0,81.6,"","OK"
217,14351,20,0,0,81.6,"","OK"
218,14352,20,0,0,81.6,"","OK"
219,14353,20,0,0,81.6,"","OK"
220,14354,20,0,0,81.6,"","OK"
221,14355,20,0,0,81.6,"","OK"
222,14356,20,0,0,81.6,"","OK"
223,14357,20,0,0,81.6,"","OK"
224,14358,20,0,0,81.6,"","OK"
225,14359,20,0,0,81.6,"","OK"
226,14360,20,0,0,81.6,"","OK"
227,14361,20,0,0,81.6,"","OK"
228,14362,20,0,0,81.6,"","OK"
229,14363,20,0,0,81.6,"","OK"
230,14364,20,0,0,81.6,"","OK"
231,14365,20,0,0,81.6,"","OK"
232,14366,7,0,0,80.352,"SET","Payload changed to PT=105"
233,14367,20,0,0,79.104,"","OK"
234,14368,20,0,0,77.856,"","OK"
235,14369,20,0,0,76.608,"","OK"
236,14370,19,0,0,75.36,"","OK"
237,14371,21,0,0,74.112,"","OK"
238,14372,20,0,0,72.864,"","OK"
239,14373,20,0,0,71.616,"","OK"
240,14374,19,0,0,70.368,"","OK"
241,14375,20,0,0,69.12,"","OK"
242,14376,21,0,0,67.872,"","OK"
243,14377,20,0,0,66.624,"","OK"
244,14378,31,0,0,65.376,"","OK"
245,14379,9,0,0,64.128,"","OK"
246,14380,12,0,0,64.48,"","OK"
247,14381,49,0,0,61.28,"","Payload changed to PT=97"
248,14382,21,0,0,61.28,"","OK"
249,14383,19,0,0,61.28,"","OK"
250,14384,20,0,0,61.28,"","OK"
251,14385,20,0,0,61.28,"","OK"
252,14386,21,0,0,61.28,"","OK"
253,14387,19,0,0,61.28,"","OK"
254,14388,21,0,0,61.28,"","OK"
255,14389,19,0,0,61.28,"","OK"
256,14390,21,0,0,61.28,"","OK"
257,14391,19,0,0,61.28,"","OK"
258,14392,21,0,0,61.28,"","OK"
259,14393,19,0,0,61.28,"","OK"
260,14394,21,0,0,61.28,"","OK"
261,14395,19,0,0,61.28,"","OK"
262,14396,21,0,0,61.28,"","OK"
263,14397,20,0,0,61.28,"","OK"
264,14398,20,0,0,61.28,"","OK"
265,14399,20,0,0,61.28,"","OK"
266,14400,19,0,0,61.28,"","OK"
267,14401,21,0,0,61.28,"","OK"
268,14402,19,0,0,61.28,"","OK"
269,14403,20,0,0,61.28,"","OK"
270,14404,21,0,0,61.28,"","OK"
271,14405,19,0,0,61.28,"","OK"
272,14406,21,0,0,61.28,"","OK"
273,14407,19,0,0,61.28,"","OK"
274,14408,20,0,0,61.28,"","OK"
275,14409,21,0,0,61.28,"","OK"
276,14410,19,0,0,61.28,"","OK"
277,14411,21,0,0,61.28,"","OK"
278,14412,19,0,0,61.28,"","OK"
279,14413,21,0,0,61.28,"","OK"
280,14414,19,0,0,61.28,"","OK"
281,14415,20,0,0,60.928,"","OK"
282,14416,21,0,0,62.176,"","OK"
283,14417,19,0,0,63.424,"","OK"
284,14418,21,0,0,64.672,"","OK"
285,14419,20,0,0,65.92,"","OK"
286,14420,19,0,0,67.168,"","OK"
287,14421,21,0,0,68.416,"","OK"
288,14422,19,0,0,69.664,"","OK"
289,14423,20,0,0,70.912,"","OK"
290,14424,20,0,0,72.16,"","OK"
291,14425,20,0,0,73.408,"","OK"
292,14426,21,0,0,74.656,"","OK"
293,14427,19,0,0,76.256,"","OK"
294,14428,21,0,0,77.152,"","OK"
295,14429,19,0,0,78.4,"","OK"
296,14430,21,0,0,80,"","OK"
297,14431,18,0,0,80.352,"SET","Payload changed to PT=105"
298,14432,20,0,0,79.104,"","OK"
299,14433,19,0,0,77.856,"","OK"
